Sector ID,Sector,University ID,University,Year,Completions
1,"Public, 4-year or above",100812,"Athens State University",2020,13
1,"Public, 4-year or above",100812,"Athens State University",2021,5
1,"Public, 4-year or above",100812,"Athens State University",2022,12
1,"Public, 4-year or above",100812,"Athens State University",2023,6
1,"Public, 4-year or above",104708,"Glendale Community College",2012,6
1,"Public, 4-year or above",104708,"Glendale Community College",2013,19
1,"Public, 4-year or above",104708,"Glendale Community College",2014,27
1,"Public, 4-year or above",104708,"Glendale Community College",2015,36
1,"Public, 4-year or above",104708,"Glendale Community College",2016,13
1,"Public, 4-year or above",104708,"Glendale Community College",2017,45
1,"Public, 4-year or above",104708,"Glendale Community College",2018,39
1,"Public, 4-year or above",104708,"Glendale Community College",2019,38
1,"Public, 4-year or above",104708,"Glendale Community College",2020,54
1,"Public, 4-year or above",104708,"Glendale Community College",2021,69
1,"Public, 4-year or above",104708,"Glendale Community College",2022,87
1,"Public, 4-year or above",104708,"Glendale Community College",2023,108
1,"Public, 4-year or above",105330,"Northern Arizona University",2013,2
1,"Public, 4-year or above",105330,"Northern Arizona University",2014,8
1,"Public, 4-year or above",105330,"Northern Arizona University",2015,7
1,"Public, 4-year or above",105330,"Northern Arizona University",2016,9
1,"Public, 4-year or above",105330,"Northern Arizona University",2017,6
1,"Public, 4-year or above",105330,"Northern Arizona University",2018,6
1,"Public, 4-year or above",105330,"Northern Arizona University",2019,4
1,"Public, 4-year or above",105330,"Northern Arizona University",2020,1
1,"Public, 4-year or above",105330,"Northern Arizona University",2021,1
1,"Public, 4-year or above",105330,"Northern Arizona University",2022,3
1,"Public, 4-year or above",105330,"Northern Arizona University",2023,1
1,"Public, 4-year or above",110529,"California State Polytechnic University-Pomona",2012,10
1,"Public, 4-year or above",110529,"California State Polytechnic University-Pomona",2013,4
1,"Public, 4-year or above",110529,"California State Polytechnic University-Pomona",2014,0
1,"Public, 4-year or above",110529,"California State Polytechnic University-Pomona",2015,1
1,"Public, 4-year or above",110529,"California State Polytechnic University-Pomona",2016,0
1,"Public, 4-year or above",110529,"California State Polytechnic University-Pomona",2017,0
1,"Public, 4-year or above",110529,"California State Polytechnic University-Pomona",2018,0
1,"Public, 4-year or above",110529,"California State Polytechnic University-Pomona",2019,0
1,"Public, 4-year or above",110529,"California State Polytechnic University-Pomona",2020,0
1,"Public, 4-year or above",110529,"California State Polytechnic University-Pomona",2021,0
1,"Public, 4-year or above",110529,"California State Polytechnic University-Pomona",2022,0
1,"Public, 4-year or above",110529,"California State Polytechnic University-Pomona",2023,0
1,"Public, 4-year or above",110547,"California State University-Dominguez Hills",2012,11
1,"Public, 4-year or above",110547,"California State University-Dominguez Hills",2013,18
1,"Public, 4-year or above",110547,"California State University-Dominguez Hills",2014,22
1,"Public, 4-year or above",110547,"California State University-Dominguez Hills",2015,24
1,"Public, 4-year or above",110547,"California State University-Dominguez Hills",2016,26
1,"Public, 4-year or above",110547,"California State University-Dominguez Hills",2017,23
1,"Public, 4-year or above",110547,"California State University-Dominguez Hills",2018,22
1,"Public, 4-year or above",110547,"California State University-Dominguez Hills",2019,23
1,"Public, 4-year or above",110547,"California State University-Dominguez Hills",2020,19
1,"Public, 4-year or above",110547,"California State University-Dominguez Hills",2021,17
1,"Public, 4-year or above",110547,"California State University-Dominguez Hills",2022,21
1,"Public, 4-year or above",110547,"California State University-Dominguez Hills",2023,21
1,"Public, 4-year or above",118912,"MiraCosta College",2020,0
1,"Public, 4-year or above",118912,"MiraCosta College",2021,0
1,"Public, 4-year or above",118912,"MiraCosta College",2022,12
1,"Public, 4-year or above",118912,"MiraCosta College",2023,10
1,"Public, 4-year or above",122597,"San Francisco State University",2012,13
1,"Public, 4-year or above",122597,"San Francisco State University",2013,10
1,"Public, 4-year or above",122597,"San Francisco State University",2014,11
1,"Public, 4-year or above",122597,"San Francisco State University",2015,10
1,"Public, 4-year or above",122597,"San Francisco State University",2016,10
1,"Public, 4-year or above",122597,"San Francisco State University",2017,15
1,"Public, 4-year or above",122597,"San Francisco State University",2018,9
1,"Public, 4-year or above",122597,"San Francisco State University",2019,6
1,"Public, 4-year or above",122597,"San Francisco State University",2020,6
1,"Public, 4-year or above",122597,"San Francisco State University",2021,11
1,"Public, 4-year or above",122597,"San Francisco State University",2022,4
1,"Public, 4-year or above",122597,"San Francisco State University",2023,7
1,"Public, 4-year or above",122755,"San Jose State University",2012,60
1,"Public, 4-year or above",122755,"San Jose State University",2013,91
1,"Public, 4-year or above",122755,"San Jose State University",2014,91
1,"Public, 4-year or above",122755,"San Jose State University",2015,69
1,"Public, 4-year or above",122755,"San Jose State University",2016,81
1,"Public, 4-year or above",122755,"San Jose State University",2017,64
1,"Public, 4-year or above",122755,"San Jose State University",2018,61
1,"Public, 4-year or above",122755,"San Jose State University",2019,49
1,"Public, 4-year or above",122755,"San Jose State University",2020,53
1,"Public, 4-year or above",122755,"San Jose State University",2021,52
1,"Public, 4-year or above",122755,"San Jose State University",2022,65
1,"Public, 4-year or above",122755,"San Jose State University",2023,42
1,"Public, 4-year or above",123299,"Shasta College",2020,12
1,"Public, 4-year or above",123299,"Shasta College",2021,6
1,"Public, 4-year or above",123299,"Shasta College",2022,6
1,"Public, 4-year or above",123299,"Shasta College",2023,9
1,"Public, 4-year or above",126562,"University of Colorado Denver/Anschutz Medical Campus",2012,5
1,"Public, 4-year or above",126562,"University of Colorado Denver/Anschutz Medical Campus",2013,8
1,"Public, 4-year or above",126562,"University of Colorado Denver/Anschutz Medical Campus",2014,4
1,"Public, 4-year or above",126562,"University of Colorado Denver/Anschutz Medical Campus",2015,4
1,"Public, 4-year or above",126562,"University of Colorado Denver/Anschutz Medical Campus",2016,5
1,"Public, 4-year or above",126562,"University of Colorado Denver/Anschutz Medical Campus",2017,0
1,"Public, 4-year or above",126562,"University of Colorado Denver/Anschutz Medical Campus",2018,1
1,"Public, 4-year or above",126562,"University of Colorado Denver/Anschutz Medical Campus",2019,5
1,"Public, 4-year or above",126562,"University of Colorado Denver/Anschutz Medical Campus",2020,6
1,"Public, 4-year or above",126562,"University of Colorado Denver/Anschutz Medical Campus",2021,3
1,"Public, 4-year or above",126562,"University of Colorado Denver/Anschutz Medical Campus",2022,2
1,"Public, 4-year or above",126562,"University of Colorado Denver/Anschutz Medical Campus",2023,4
1,"Public, 4-year or above",126775,"Colorado School of Mines",2012,13
1,"Public, 4-year or above",126775,"Colorado School of Mines",2013,10
1,"Public, 4-year or above",126775,"Colorado School of Mines",2014,7
1,"Public, 4-year or above",126775,"Colorado School of Mines",2015,8
1,"Public, 4-year or above",126775,"Colorado School of Mines",2016,5
1,"Public, 4-year or above",126775,"Colorado School of Mines",2017,2
1,"Public, 4-year or above",126775,"Colorado School of Mines",2018,1
1,"Public, 4-year or above",126775,"Colorado School of Mines",2019,1
1,"Public, 4-year or above",126775,"Colorado School of Mines",2020,2
1,"Public, 4-year or above",126775,"Colorado School of Mines",2021,6
1,"Public, 4-year or above",126775,"Colorado School of Mines",2022,14
1,"Public, 4-year or above",126775,"Colorado School of Mines",2023,8
1,"Public, 4-year or above",127565,"Metropolitan State University of Denver",2012,150
1,"Public, 4-year or above",127565,"Metropolitan State University of Denver",2013,126
1,"Public, 4-year or above",127565,"Metropolitan State University of Denver",2014,139
1,"Public, 4-year or above",127565,"Metropolitan State University of Denver",2015,86
1,"Public, 4-year or above",127565,"Metropolitan State University of Denver",2016,41
1,"Public, 4-year or above",127565,"Metropolitan State University of Denver",2017,13
1,"Public, 4-year or above",127565,"Metropolitan State University of Denver",2018,13
1,"Public, 4-year or above",127565,"Metropolitan State University of Denver",2019,5
1,"Public, 4-year or above",127565,"Metropolitan State University of Denver",2020,5
1,"Public, 4-year or above",127565,"Metropolitan State University of Denver",2021,2
1,"Public, 4-year or above",127565,"Metropolitan State University of Denver",2023,1
1,"Public, 4-year or above",128328,"United States Air Force Academy",2012,75
1,"Public, 4-year or above",128328,"United States Air Force Academy",2013,48
1,"Public, 4-year or above",128328,"United States Air Force Academy",2014,64
1,"Public, 4-year or above",128328,"United States Air Force Academy",2015,62
1,"Public, 4-year or above",128328,"United States Air Force Academy",2016,39
1,"Public, 4-year or above",128328,"United States Air Force Academy",2017,61
1,"Public, 4-year or above",128328,"United States Air Force Academy",2018,43
1,"Public, 4-year or above",128328,"United States Air Force Academy",2019,82
1,"Public, 4-year or above",128328,"United States Air Force Academy",2020,80
1,"Public, 4-year or above",128328,"United States Air Force Academy",2021,68
1,"Public, 4-year or above",128328,"United States Air Force Academy",2022,57
1,"Public, 4-year or above",128328,"United States Air Force Academy",2023,42
1,"Public, 4-year or above",130943,"University of Delaware",2021,0
1,"Public, 4-year or above",130943,"University of Delaware",2022,0
1,"Public, 4-year or above",130943,"University of Delaware",2023,1
1,"Public, 4-year or above",141334,"University of West Georgia",2019,1
1,"Public, 4-year or above",141334,"University of West Georgia",2020,12
1,"Public, 4-year or above",141334,"University of West Georgia",2021,27
1,"Public, 4-year or above",141334,"University of West Georgia",2022,26
1,"Public, 4-year or above",141334,"University of West Georgia",2023,25
1,"Public, 4-year or above",142328,"Lewis-Clark State College",2012,7
1,"Public, 4-year or above",142328,"Lewis-Clark State College",2013,4
1,"Public, 4-year or above",142328,"Lewis-Clark State College",2014,6
1,"Public, 4-year or above",142328,"Lewis-Clark State College",2015,3
1,"Public, 4-year or above",142328,"Lewis-Clark State College",2016,5
1,"Public, 4-year or above",142328,"Lewis-Clark State College",2017,5
1,"Public, 4-year or above",142328,"Lewis-Clark State College",2018,6
1,"Public, 4-year or above",142328,"Lewis-Clark State College",2019,8
1,"Public, 4-year or above",142328,"Lewis-Clark State College",2020,6
1,"Public, 4-year or above",142328,"Lewis-Clark State College",2021,3
1,"Public, 4-year or above",142328,"Lewis-Clark State College",2022,7
1,"Public, 4-year or above",142328,"Lewis-Clark State College",2023,14
1,"Public, 4-year or above",149772,"Western Illinois University",2022,9
1,"Public, 4-year or above",149772,"Western Illinois University",2023,18
1,"Public, 4-year or above",152266,"Purdue University-North Central Campus",2012,26
1,"Public, 4-year or above",152266,"Purdue University-North Central Campus",2013,27
1,"Public, 4-year or above",152266,"Purdue University-North Central Campus",2014,24
1,"Public, 4-year or above",152266,"Purdue University-North Central Campus",2015,13
1,"Public, 4-year or above",152266,"Purdue University-North Central Campus",2016,19
1,"Public, 4-year or above",152637,"Vincennes University",2012,3
1,"Public, 4-year or above",152637,"Vincennes University",2013,3
1,"Public, 4-year or above",152637,"Vincennes University",2014,6
1,"Public, 4-year or above",152637,"Vincennes University",2015,4
1,"Public, 4-year or above",152637,"Vincennes University",2016,39
1,"Public, 4-year or above",152637,"Vincennes University",2017,35
1,"Public, 4-year or above",152637,"Vincennes University",2018,28
1,"Public, 4-year or above",152637,"Vincennes University",2019,22
1,"Public, 4-year or above",152637,"Vincennes University",2020,28
1,"Public, 4-year or above",152637,"Vincennes University",2021,32
1,"Public, 4-year or above",152637,"Vincennes University",2022,24
1,"Public, 4-year or above",152637,"Vincennes University",2023,28
1,"Public, 4-year or above",153409,"Purdue University Global-Mason City",2016,0
1,"Public, 4-year or above",153409,"Purdue University Global-Mason City",2017,0
1,"Public, 4-year or above",153409,"Purdue University Global-Mason City",2018,0
1,"Public, 4-year or above",153418,"Purdue University Global-Cedar Rapids",2016,0
1,"Public, 4-year or above",153418,"Purdue University Global-Cedar Rapids",2017,2
1,"Public, 4-year or above",153418,"Purdue University Global-Cedar Rapids",2018,1
1,"Public, 4-year or above",153658,"University of Iowa",2021,16
1,"Public, 4-year or above",153658,"University of Iowa",2022,332
1,"Public, 4-year or above",153658,"University of Iowa",2023,358
1,"Public, 4-year or above",155317,"University of Kansas",2012,118
1,"Public, 4-year or above",155317,"University of Kansas",2013,96
1,"Public, 4-year or above",155317,"University of Kansas",2014,91
1,"Public, 4-year or above",155317,"University of Kansas",2015,89
1,"Public, 4-year or above",155317,"University of Kansas",2016,86
1,"Public, 4-year or above",155317,"University of Kansas",2017,100
1,"Public, 4-year or above",155317,"University of Kansas",2018,91
1,"Public, 4-year or above",155317,"University of Kansas",2019,101
1,"Public, 4-year or above",155317,"University of Kansas",2020,111
1,"Public, 4-year or above",155317,"University of Kansas",2021,113
1,"Public, 4-year or above",155317,"University of Kansas",2022,88
1,"Public, 4-year or above",155317,"University of Kansas",2023,88
1,"Public, 4-year or above",157085,"University of Kentucky",2012,0
1,"Public, 4-year or above",157085,"University of Kentucky",2013,0
1,"Public, 4-year or above",157085,"University of Kentucky",2014,0
1,"Public, 4-year or above",157085,"University of Kentucky",2015,0
1,"Public, 4-year or above",157085,"University of Kentucky",2016,0
1,"Public, 4-year or above",157085,"University of Kentucky",2017,0
1,"Public, 4-year or above",157085,"University of Kentucky",2018,0
1,"Public, 4-year or above",157085,"University of Kentucky",2019,0
1,"Public, 4-year or above",157085,"University of Kentucky",2020,0
1,"Public, 4-year or above",157085,"University of Kentucky",2021,0
1,"Public, 4-year or above",157085,"University of Kentucky",2022,0
1,"Public, 4-year or above",157085,"University of Kentucky",2023,0
1,"Public, 4-year or above",160940,"Purdue University Global-Lewiston (160940)",2016,0
1,"Public, 4-year or above",160940,"Purdue University Global-Lewiston (160940)",2017,0
1,"Public, 4-year or above",160940,"Purdue University Global-Lewiston (160940)",2018,1
1,"Public, 4-year or above",161235,"University of Maine at Fort Kent",2020,13
1,"Public, 4-year or above",161235,"University of Maine at Fort Kent",2021,11
1,"Public, 4-year or above",161235,"University of Maine at Fort Kent",2022,7
1,"Public, 4-year or above",161235,"University of Maine at Fort Kent",2023,14
1,"Public, 4-year or above",161244,"University of Maine at Machias",2012,11
1,"Public, 4-year or above",161244,"University of Maine at Machias",2020,2
1,"Public, 4-year or above",161253,"University of Maine",2021,2
1,"Public, 4-year or above",161873,"University of Baltimore",2019,46
1,"Public, 4-year or above",161873,"University of Baltimore",2020,31
1,"Public, 4-year or above",161873,"University of Baltimore",2021,33
1,"Public, 4-year or above",161873,"University of Baltimore",2022,35
1,"Public, 4-year or above",161873,"University of Baltimore",2023,44
1,"Public, 4-year or above",162681,"Purdue University Global-Hagerstown",2016,1
1,"Public, 4-year or above",162681,"Purdue University Global-Hagerstown",2017,3
1,"Public, 4-year or above",162681,"Purdue University Global-Hagerstown",2018,4
1,"Public, 4-year or above",163268,"University of Maryland-Baltimore County",2023,13
1,"Public, 4-year or above",165820,"Fitchburg State University",2013,12
1,"Public, 4-year or above",165820,"Fitchburg State University",2014,4
1,"Public, 4-year or above",165820,"Fitchburg State University",2015,6
1,"Public, 4-year or above",165820,"Fitchburg State University",2016,13
1,"Public, 4-year or above",165820,"Fitchburg State University",2017,13
1,"Public, 4-year or above",165820,"Fitchburg State University",2018,6
1,"Public, 4-year or above",165820,"Fitchburg State University",2019,16
1,"Public, 4-year or above",165820,"Fitchburg State University",2020,15
1,"Public, 4-year or above",165820,"Fitchburg State University",2021,18
1,"Public, 4-year or above",165820,"Fitchburg State University",2022,8
1,"Public, 4-year or above",165820,"Fitchburg State University",2023,19
1,"Public, 4-year or above",171137,"University of Michigan-Dearborn",2012,0
1,"Public, 4-year or above",171137,"University of Michigan-Dearborn",2013,0
1,"Public, 4-year or above",171137,"University of Michigan-Dearborn",2014,0
1,"Public, 4-year or above",171137,"University of Michigan-Dearborn",2015,0
1,"Public, 4-year or above",171137,"University of Michigan-Dearborn",2016,0
1,"Public, 4-year or above",171137,"University of Michigan-Dearborn",2017,0
1,"Public, 4-year or above",171137,"University of Michigan-Dearborn",2018,0
1,"Public, 4-year or above",171137,"University of Michigan-Dearborn",2019,0
1,"Public, 4-year or above",171456,"Northern Michigan University",2012,13
1,"Public, 4-year or above",171456,"Northern Michigan University",2013,13
1,"Public, 4-year or above",171456,"Northern Michigan University",2014,11
1,"Public, 4-year or above",171456,"Northern Michigan University",2015,11
1,"Public, 4-year or above",171456,"Northern Michigan University",2016,11
1,"Public, 4-year or above",171456,"Northern Michigan University",2017,19
1,"Public, 4-year or above",171456,"Northern Michigan University",2018,9
1,"Public, 4-year or above",171456,"Northern Michigan University",2019,15
1,"Public, 4-year or above",171456,"Northern Michigan University",2020,16
1,"Public, 4-year or above",171456,"Northern Michigan University",2021,6
1,"Public, 4-year or above",171456,"Northern Michigan University",2022,3
1,"Public, 4-year or above",171456,"Northern Michigan University",2023,1
1,"Public, 4-year or above",180692,"The University of Montana-Western",2012,0
1,"Public, 4-year or above",180692,"The University of Montana-Western",2013,4
1,"Public, 4-year or above",180692,"The University of Montana-Western",2019,2
1,"Public, 4-year or above",180692,"The University of Montana-Western",2020,4
1,"Public, 4-year or above",180692,"The University of Montana-Western",2021,4
1,"Public, 4-year or above",180692,"The University of Montana-Western",2022,4
1,"Public, 4-year or above",180692,"The University of Montana-Western",2023,1
1,"Public, 4-year or above",181242,"Purdue University Global-Lincoln",2016,0
1,"Public, 4-year or above",181242,"Purdue University Global-Lincoln",2017,0
1,"Public, 4-year or above",181242,"Purdue University Global-Lincoln",2018,0
1,"Public, 4-year or above",181394,"University of Nebraska at Omaha",2012,4
1,"Public, 4-year or above",181394,"University of Nebraska at Omaha",2013,15
1,"Public, 4-year or above",181394,"University of Nebraska at Omaha",2014,19
1,"Public, 4-year or above",181394,"University of Nebraska at Omaha",2015,7
1,"Public, 4-year or above",181394,"University of Nebraska at Omaha",2016,13
1,"Public, 4-year or above",181394,"University of Nebraska at Omaha",2017,0
1,"Public, 4-year or above",181394,"University of Nebraska at Omaha",2018,0
1,"Public, 4-year or above",181400,"Purdue University Global-Omaha",2016,0
1,"Public, 4-year or above",181400,"Purdue University Global-Omaha",2017,0
1,"Public, 4-year or above",181400,"Purdue University Global-Omaha",2018,0
1,"Public, 4-year or above",182005,"College of Southern Nevada",2022,0
1,"Public, 4-year or above",182005,"College of Southern Nevada",2023,0
1,"Public, 4-year or above",183257,"University of New Hampshire College of Professional Studies Online",2012,57
1,"Public, 4-year or above",183257,"University of New Hampshire College of Professional Studies Online",2013,65
1,"Public, 4-year or above",183257,"University of New Hampshire College of Professional Studies Online",2014,48
1,"Public, 4-year or above",183257,"University of New Hampshire College of Professional Studies Online",2015,41
1,"Public, 4-year or above",183257,"University of New Hampshire College of Professional Studies Online",2016,37
1,"Public, 4-year or above",183257,"University of New Hampshire College of Professional Studies Online",2017,16
1,"Public, 4-year or above",183257,"University of New Hampshire College of Professional Studies Online",2018,13
1,"Public, 4-year or above",183257,"University of New Hampshire College of Professional Studies Online",2019,19
1,"Public, 4-year or above",183257,"University of New Hampshire College of Professional Studies Online",2020,10
1,"Public, 4-year or above",183257,"University of New Hampshire College of Professional Studies Online",2021,14
1,"Public, 4-year or above",183257,"University of New Hampshire College of Professional Studies Online",2022,23
1,"Public, 4-year or above",183257,"University of New Hampshire College of Professional Studies Online",2023,14
1,"Public, 4-year or above",184782,"Rowan University",2012,5
1,"Public, 4-year or above",184782,"Rowan University",2013,11
1,"Public, 4-year or above",184782,"Rowan University",2014,11
1,"Public, 4-year or above",184782,"Rowan University",2015,3
1,"Public, 4-year or above",184782,"Rowan University",2016,12
1,"Public, 4-year or above",184782,"Rowan University",2017,16
1,"Public, 4-year or above",184782,"Rowan University",2018,26
1,"Public, 4-year or above",184782,"Rowan University",2019,25
1,"Public, 4-year or above",184782,"Rowan University",2020,29
1,"Public, 4-year or above",184782,"Rowan University",2021,29
1,"Public, 4-year or above",184782,"Rowan University",2022,21
1,"Public, 4-year or above",184782,"Rowan University",2023,21
1,"Public, 4-year or above",185828,"New Jersey Institute of Technology",2022,1
1,"Public, 4-year or above",185828,"New Jersey Institute of Technology",2023,6
1,"Public, 4-year or above",187444,"William Paterson University of New Jersey",2022,0
1,"Public, 4-year or above",187444,"William Paterson University of New Jersey",2023,0
1,"Public, 4-year or above",187897,"New Mexico Highlands University",2020,1
1,"Public, 4-year or above",187897,"New Mexico Highlands University",2021,0
1,"Public, 4-year or above",187897,"New Mexico Highlands University",2022,0
1,"Public, 4-year or above",187897,"New Mexico Highlands University",2023,1
1,"Public, 4-year or above",199120,"University of North Carolina at Chapel Hill",2021,551
1,"Public, 4-year or above",199120,"University of North Carolina at Chapel Hill",2022,538
1,"Public, 4-year or above",199120,"University of North Carolina at Chapel Hill",2023,546
1,"Public, 4-year or above",207388,"Oklahoma State University-Main Campus",2021,0
1,"Public, 4-year or above",207388,"Oklahoma State University-Main Campus",2022,0
1,"Public, 4-year or above",207388,"Oklahoma State University-Main Campus",2023,0
1,"Public, 4-year or above",209250,"Mt Hood Community College",2013,0
1,"Public, 4-year or above",209250,"Mt Hood Community College",2014,0
1,"Public, 4-year or above",209250,"Mt Hood Community College",2015,0
1,"Public, 4-year or above",209250,"Mt Hood Community College",2016,0
1,"Public, 4-year or above",209250,"Mt Hood Community College",2017,0
1,"Public, 4-year or above",209250,"Mt Hood Community College",2018,0
1,"Public, 4-year or above",214713,"Pennsylvania State University-Penn State Harrisburg",2015,2
1,"Public, 4-year or above",214713,"Pennsylvania State University-Penn State Harrisburg",2016,0
1,"Public, 4-year or above",214713,"Pennsylvania State University-Penn State Harrisburg",2017,2
1,"Public, 4-year or above",214713,"Pennsylvania State University-Penn State Harrisburg",2018,2
1,"Public, 4-year or above",214713,"Pennsylvania State University-Penn State Harrisburg",2019,0
1,"Public, 4-year or above",215293,"University of Pittsburgh-Pittsburgh Campus",2022,6
1,"Public, 4-year or above",215293,"University of Pittsburgh-Pittsburgh Campus",2023,1
1,"Public, 4-year or above",217882,"Clemson University",2019,0
1,"Public, 4-year or above",217882,"Clemson University",2020,0
1,"Public, 4-year or above",217882,"Clemson University",2021,6
1,"Public, 4-year or above",217882,"Clemson University",2022,2
1,"Public, 4-year or above",217882,"Clemson University",2023,5
1,"Public, 4-year or above",219408,"Sisseton Wahpeton College",2019,1
1,"Public, 4-year or above",219408,"Sisseton Wahpeton College",2020,3
1,"Public, 4-year or above",219408,"Sisseton Wahpeton College",2021,4
1,"Public, 4-year or above",219408,"Sisseton Wahpeton College",2022,4
1,"Public, 4-year or above",219408,"Sisseton Wahpeton College",2023,4
1,"Public, 4-year or above",220701,"The University of Tennessee Southern",2012,8
1,"Public, 4-year or above",220701,"The University of Tennessee Southern",2013,13
1,"Public, 4-year or above",220701,"The University of Tennessee Southern",2014,7
1,"Public, 4-year or above",220701,"The University of Tennessee Southern",2015,27
1,"Public, 4-year or above",220701,"The University of Tennessee Southern",2016,16
1,"Public, 4-year or above",220701,"The University of Tennessee Southern",2018,17
1,"Public, 4-year or above",220701,"The University of Tennessee Southern",2019,21
1,"Public, 4-year or above",220701,"The University of Tennessee Southern",2020,14
1,"Public, 4-year or above",220701,"The University of Tennessee Southern",2021,13
1,"Public, 4-year or above",220701,"The University of Tennessee Southern",2022,14
1,"Public, 4-year or above",220701,"The University of Tennessee Southern",2023,14
1,"Public, 4-year or above",225414,"University of Houston-Clear Lake",2012,55
1,"Public, 4-year or above",225414,"University of Houston-Clear Lake",2013,35
1,"Public, 4-year or above",225414,"University of Houston-Clear Lake",2014,29
1,"Public, 4-year or above",225414,"University of Houston-Clear Lake",2015,36
1,"Public, 4-year or above",225414,"University of Houston-Clear Lake",2016,22
1,"Public, 4-year or above",225414,"University of Houston-Clear Lake",2017,39
1,"Public, 4-year or above",225414,"University of Houston-Clear Lake",2018,49
1,"Public, 4-year or above",225414,"University of Houston-Clear Lake",2019,67
1,"Public, 4-year or above",225414,"University of Houston-Clear Lake",2020,51
1,"Public, 4-year or above",225414,"University of Houston-Clear Lake",2021,60
1,"Public, 4-year or above",225414,"University of Houston-Clear Lake",2022,49
1,"Public, 4-year or above",225414,"University of Houston-Clear Lake",2023,48
1,"Public, 4-year or above",226806,"Midland College",2012,0
1,"Public, 4-year or above",226806,"Midland College",2013,0
1,"Public, 4-year or above",226806,"Midland College",2014,0
1,"Public, 4-year or above",227216,"University of North Texas",2012,89
1,"Public, 4-year or above",227216,"University of North Texas",2013,64
1,"Public, 4-year or above",227216,"University of North Texas",2014,59
1,"Public, 4-year or above",227216,"University of North Texas",2015,20
1,"Public, 4-year or above",227216,"University of North Texas",2016,17
1,"Public, 4-year or above",227216,"University of North Texas",2017,22
1,"Public, 4-year or above",227216,"University of North Texas",2018,18
1,"Public, 4-year or above",227216,"University of North Texas",2019,30
1,"Public, 4-year or above",227216,"University of North Texas",2020,28
1,"Public, 4-year or above",227216,"University of North Texas",2021,0
1,"Public, 4-year or above",227216,"University of North Texas",2022,0
1,"Public, 4-year or above",227979,"San Jacinto Community College",2012,79
1,"Public, 4-year or above",227979,"San Jacinto Community College",2013,53
1,"Public, 4-year or above",227979,"San Jacinto Community College",2014,59
1,"Public, 4-year or above",227979,"San Jacinto Community College",2015,101
1,"Public, 4-year or above",227979,"San Jacinto Community College",2016,142
1,"Public, 4-year or above",227979,"San Jacinto Community College",2017,190
1,"Public, 4-year or above",227979,"San Jacinto Community College",2018,265
1,"Public, 4-year or above",227979,"San Jacinto Community College",2019,269
1,"Public, 4-year or above",227979,"San Jacinto Community College",2020,312
1,"Public, 4-year or above",227979,"San Jacinto Community College",2021,371
1,"Public, 4-year or above",227979,"San Jacinto Community College",2022,371
1,"Public, 4-year or above",227979,"San Jacinto Community College",2023,350
1,"Public, 4-year or above",228653,"The University of Texas Medical Branch at Galveston",2020,1
1,"Public, 4-year or above",228653,"The University of Texas Medical Branch at Galveston",2021,0
1,"Public, 4-year or above",228653,"The University of Texas Medical Branch at Galveston",2022,3
1,"Public, 4-year or above",228653,"The University of Texas Medical Branch at Galveston",2023,0
1,"Public, 4-year or above",229115,"Texas Tech University",2014,5
1,"Public, 4-year or above",229115,"Texas Tech University",2015,6
1,"Public, 4-year or above",229115,"Texas Tech University",2016,3
1,"Public, 4-year or above",229115,"Texas Tech University",2021,1
1,"Public, 4-year or above",229115,"Texas Tech University",2022,5
1,"Public, 4-year or above",229115,"Texas Tech University",2023,3
1,"Public, 4-year or above",229300,"The University of Texas Health Science Center at Houston",2012,7
1,"Public, 4-year or above",229300,"The University of Texas Health Science Center at Houston",2013,3
1,"Public, 4-year or above",229300,"The University of Texas Health Science Center at Houston",2014,4
1,"Public, 4-year or above",229300,"The University of Texas Health Science Center at Houston",2015,9
1,"Public, 4-year or above",229300,"The University of Texas Health Science Center at Houston",2016,2
1,"Public, 4-year or above",229300,"The University of Texas Health Science Center at Houston",2017,3
1,"Public, 4-year or above",229300,"The University of Texas Health Science Center at Houston",2018,3
1,"Public, 4-year or above",229300,"The University of Texas Health Science Center at Houston",2019,5
1,"Public, 4-year or above",229300,"The University of Texas Health Science Center at Houston",2020,7
1,"Public, 4-year or above",229300,"The University of Texas Health Science Center at Houston",2021,9
1,"Public, 4-year or above",229300,"The University of Texas Health Science Center at Houston",2022,5
1,"Public, 4-year or above",229300,"The University of Texas Health Science Center at Houston",2023,9
1,"Public, 4-year or above",233921,"Virginia Polytechnic Institute and State University",2020,0
1,"Public, 4-year or above",233921,"Virginia Polytechnic Institute and State University",2021,0
1,"Public, 4-year or above",233921,"Virginia Polytechnic Institute and State University",2022,0
1,"Public, 4-year or above",233921,"Virginia Polytechnic Institute and State University",2023,0
1,"Public, 4-year or above",234827,"Central Washington University",2013,16
1,"Public, 4-year or above",234827,"Central Washington University",2014,8
1,"Public, 4-year or above",234827,"Central Washington University",2015,16
1,"Public, 4-year or above",234827,"Central Washington University",2016,9
1,"Public, 4-year or above",234827,"Central Washington University",2017,13
1,"Public, 4-year or above",234827,"Central Washington University",2018,17
1,"Public, 4-year or above",234827,"Central Washington University",2019,17
1,"Public, 4-year or above",234827,"Central Washington University",2020,14
1,"Public, 4-year or above",234827,"Central Washington University",2021,15
1,"Public, 4-year or above",234827,"Central Washington University",2022,13
1,"Public, 4-year or above",234827,"Central Washington University",2023,17
1,"Public, 4-year or above",235097,"Eastern Washington University",2020,8
1,"Public, 4-year or above",235097,"Eastern Washington University",2021,19
